# DO NOT EDIT THIS FILE MANUALLY.
# Use the CLI instead.
#
# FROM-URL	TO-URL
/de/docs/Document_Object_Model_(DOM)/Creating_and_triggering_events	/de/docs/Web/Events/Creating_and_triggering_events
/de/docs/Document_Object_Model_(DOM)/DOMError	/de/docs/Web/API/DOMError
/de/docs/Document_Object_Model_(DOM)/DOMException	/de/docs/Web/API/DOMException
/de/docs/Document_Object_Model_(DOM)/DOMImplementation	/de/docs/Web/API/DOMImplementation
/de/docs/Document_Object_Model_(DOM)/DOMImplementation.createDocument	/de/docs/Web/API/DOMImplementation/createDocument
/de/docs/Document_Object_Model_(DOM)/DOMImplementation.createDocumentType	/de/docs/Web/API/DOMImplementation/createDocumentType
/de/docs/Document_Object_Model_(DOM)/DOMImplementation.createHTMLDocument	/de/docs/Web/API/DOMImplementation/createHTMLDocument
/de/docs/Document_Object_Model_(DOM)/DOMString	/de/docs/Web/JavaScript/Reference/Global_Objects/String
/de/docs/Document_Object_Model_(DOM)/DOMStringList	/de/docs/Web/API/DOMStringList
/de/docs/Document_Object_Model_(DOM)/DOMStringMap	/de/docs/Web/API/DOMStringMap
/de/docs/Document_Object_Model_(DOM)/DOMTimeStamp	/de/docs/Glossary/Unix_time
/de/docs/Document_Object_Model_(DOM)/DOMTokenList	/de/docs/Web/API/DOMTokenList
/de/docs/Document_Object_Model_(DOM)/DOM_event_handlers	/de/docs/Web/Events/Event_handlers
/de/docs/Document_Object_Model_(DOM)/DeviceAcceleration	/de/docs/Web/API/DeviceMotionEventAcceleration
/de/docs/Document_Object_Model_(DOM)/DeviceAcceleration.x	/de/docs/Web/API/DeviceMotionEventAcceleration/x
/de/docs/Document_Object_Model_(DOM)/DeviceAcceleration.y	/de/docs/Web/API/DeviceMotionEventAcceleration/y
/de/docs/Document_Object_Model_(DOM)/DeviceAcceleration.z	/de/docs/Web/API/DeviceMotionEventAcceleration/z
/de/docs/Document_Object_Model_(DOM)/DeviceMotionEvent	/de/docs/Web/API/Window/devicemotion_event
/de/docs/Document_Object_Model_(DOM)/DeviceMotionEvent.acceleration	/de/docs/Web/API/DeviceMotionEvent/acceleration
/de/docs/Document_Object_Model_(DOM)/DeviceMotionEvent.accelerationIncludingGravity	/de/docs/Web/API/DeviceMotionEvent/accelerationIncludingGravity
/de/docs/Document_Object_Model_(DOM)/DeviceMotionEvent.interval	/de/docs/Web/API/DeviceMotionEvent/interval
/de/docs/Document_Object_Model_(DOM)/DeviceMotionEvent.rotationRate	/de/docs/Web/API/DeviceMotionEvent/rotationRate
/de/docs/Document_Object_Model_(DOM)/DeviceOrientationEvent	/de/docs/Web/API/Window/deviceorientation_event
/de/docs/Document_Object_Model_(DOM)/DeviceOrientationEvent.absolute	/de/docs/Web/API/DeviceOrientationEvent/absolute
/de/docs/Document_Object_Model_(DOM)/DeviceOrientationEvent.alpha	/de/docs/Web/API/DeviceOrientationEvent/alpha
/de/docs/Document_Object_Model_(DOM)/DeviceOrientationEvent.beta	/de/docs/Web/API/DeviceOrientationEvent/beta
/de/docs/Document_Object_Model_(DOM)/DeviceOrientationEvent.gamma	/de/docs/Web/API/DeviceOrientationEvent/gamma
/de/docs/Document_Object_Model_(DOM)/DeviceRotationRate	/de/docs/Web/API/DeviceMotionEventRotationRate
/de/docs/Document_Object_Model_(DOM)/DeviceRotationRate.alpha	/de/docs/Web/API/DeviceMotionEventRotationRate/alpha
/de/docs/Document_Object_Model_(DOM)/DeviceRotationRate.beta	/de/docs/Web/API/DeviceMotionEventRotationRate/beta
/de/docs/Document_Object_Model_(DOM)/DeviceRotationRate.gamma	/de/docs/Web/API/DeviceMotionEventRotationRate/gamma
/de/docs/Document_Object_Model_(DOM)/Document.createNodeIterator	/de/docs/Web/API/Document/createNodeIterator
/de/docs/Document_Object_Model_(DOM)/Document.dir	/de/docs/Web/API/Document/dir
/de/docs/Document_Object_Model_(DOM)/Document.domConfig	/de/docs/Web/API/Document
/de/docs/Document_Object_Model_(DOM)/Document.querySelector	/de/docs/Web/API/Document/querySelector
/de/docs/Document_Object_Model_(DOM)/Document.querySelectorAll	/de/docs/Web/API/Document/querySelectorAll
/de/docs/Document_Object_Model_(DOM)/Document.scripts	/de/docs/Web/API/Document/scripts
/de/docs/Document_Object_Model_(DOM)/Document.xmlEncoding	/de/docs/Web/API/Document/xmlEncoding
/de/docs/Document_Object_Model_(DOM)/DocumentFragment	/de/docs/Web/API/DocumentFragment
/de/docs/Document_Object_Model_(DOM)/DocumentTouch.createTouch	/de/docs/Web/API/Document/createTouch
/de/docs/Document_Object_Model_(DOM)/DocumentTouch.createTouchList	/de/docs/Web/API/Document/createTouchList
/de/docs/Document_Object_Model_(DOM)/DocumentType	/de/docs/Web/API/DocumentType
/de/docs/Document_Object_Model_(DOM)/Element.childElementCount	/de/docs/Web/API/Element/childElementCount
/de/docs/Document_Object_Model_(DOM)/Element.children	/de/docs/Web/API/Element/children
/de/docs/Document_Object_Model_(DOM)/Element.contentEditable	/de/docs/Web/API/HTMLElement/contentEditable
/de/docs/Document_Object_Model_(DOM)/Element.firstElementChild	/de/docs/Web/API/Element/firstElementChild
/de/docs/Document_Object_Model_(DOM)/Element.getElementsByClassName	/de/docs/Web/API/Element/getElementsByClassName
/de/docs/Document_Object_Model_(DOM)/Element.isContentEditable	/de/docs/Web/API/HTMLElement/isContentEditable
/de/docs/Document_Object_Model_(DOM)/Element.lastElementChild	/de/docs/Web/API/Element/lastElementChild
/de/docs/Document_Object_Model_(DOM)/Element.mozMatchesSelector	/de/docs/Web/API/Element/matches
/de/docs/Document_Object_Model_(DOM)/Element.mozRequestFullScreen	/de/docs/Web/API/Element/requestFullscreen
/de/docs/Document_Object_Model_(DOM)/Element.nextElementSibling	/de/docs/Web/API/Element/nextElementSibling
/de/docs/Document_Object_Model_(DOM)/Element.previousElementSibling	/de/docs/Web/API/Element/previousElementSibling
/de/docs/Document_Object_Model_(DOM)/Element.querySelector	/de/docs/Web/API/Element/querySelector
/de/docs/Document_Object_Model_(DOM)/Element.querySelectorAll	/de/docs/Web/API/Element/querySelectorAll
/de/docs/Document_Object_Model_(DOM)/File	/de/docs/Web/API/File
/de/docs/Document_Object_Model_(DOM)/File.name	/de/docs/Web/API/File/name
/de/docs/Document_Object_Model_(DOM)/File.size	/de/docs/Web/API/Blob/size
/de/docs/Document_Object_Model_(DOM)/File.type	/de/docs/Web/API/Blob/type
/de/docs/Document_Object_Model_(DOM)/FileList	/de/docs/Web/API/FileList
/de/docs/Document_Object_Model_(DOM)/FileReader	/de/docs/Web/API/FileReader
/de/docs/Document_Object_Model_(DOM)/FileReaderSync	/de/docs/Web/API/FileReaderSync
/de/docs/Document_Object_Model_(DOM)/File_API/File_System_API	/de/docs/Web/API/File_System_API
/de/docs/Document_Object_Model_(DOM)/File_API/File_System_API/DirectoryEntry	/de/docs/Web/API/FileSystemDirectoryEntry
/de/docs/Document_Object_Model_(DOM)/File_API/File_System_API/DirectoryEntrySync	/de/docs/Web/API/DirectoryEntrySync
/de/docs/Document_Object_Model_(DOM)/File_API/File_System_API/DirectoryReader	/de/docs/Web/API/FileSystemDirectoryReader
/de/docs/Document_Object_Model_(DOM)/File_API/File_System_API/DirectoryReaderSync	/de/docs/Web/API/DirectoryReaderSync
/de/docs/Document_Object_Model_(DOM)/File_API/File_System_API/Entry	/de/docs/Web/API/FileSystemEntry
/de/docs/Document_Object_Model_(DOM)/File_API/File_System_API/FileEntry	/de/docs/Web/API/FileSystemFileEntry
/de/docs/Document_Object_Model_(DOM)/File_API/File_System_API/FileEntrySync	/de/docs/Web/API/FileEntrySync
/de/docs/Document_Object_Model_(DOM)/File_API/File_System_API/FileException	/de/docs/Web/API/File_and_Directory_Entries_API
/de/docs/Document_Object_Model_(DOM)/File_API/File_System_API/FileSystem	/de/docs/Web/API/FileSystem
/de/docs/Document_Object_Model_(DOM)/File_API/File_System_API/FileSystemSync	/de/docs/Web/API/FileSystemSync
/de/docs/Document_Object_Model_(DOM)/File_APIs/Filesystem/Basic_Concepts_About_the_Filesystem_API	/de/docs/Web/API/File_System_API
/de/docs/Document_Object_Model_(DOM)/HTMLAnchorElement	/de/docs/Web/API/HTMLAnchorElement
/de/docs/Document_Object_Model_(DOM)/HTMLAreaElement	/de/docs/Web/API/HTMLAreaElement
/de/docs/Document_Object_Model_(DOM)/HTMLAudioElement	/de/docs/Web/API/HTMLAudioElement
/de/docs/Document_Object_Model_(DOM)/HTMLBRElement	/de/docs/Web/API/HTMLBRElement
/de/docs/Document_Object_Model_(DOM)/HTMLBaseElement	/de/docs/Web/API/HTMLBaseElement
/de/docs/Document_Object_Model_(DOM)/HTMLBodyElement	/de/docs/Web/API/HTMLBodyElement
/de/docs/Document_Object_Model_(DOM)/HTMLButtonElement	/de/docs/Web/API/HTMLButtonElement
/de/docs/Document_Object_Model_(DOM)/HTMLCanvasElement	/de/docs/Web/API/HTMLCanvasElement
/de/docs/Document_Object_Model_(DOM)/HTMLCollection	/de/docs/Web/API/HTMLCollection
/de/docs/Document_Object_Model_(DOM)/HTMLDListElement	/de/docs/Web/API/HTMLDListElement
/de/docs/Document_Object_Model_(DOM)/HTMLDataListElement	/de/docs/Web/API/HTMLDataListElement
/de/docs/Document_Object_Model_(DOM)/HTMLDivElement	/de/docs/Web/API/HTMLDivElement
/de/docs/Document_Object_Model_(DOM)/HTMLDocument	/de/docs/Web/API/HTMLDocument
/de/docs/Document_Object_Model_(DOM)/HTMLElement	/de/docs/Web/API/HTMLElement
/de/docs/Document_Object_Model_(DOM)/HTMLEmbedElement	/de/docs/Web/API/HTMLEmbedElement
/de/docs/Document_Object_Model_(DOM)/HTMLFieldSetElement	/de/docs/Web/API/HTMLFieldSetElement
/de/docs/Document_Object_Model_(DOM)/HTMLFormControlsCollection	/de/docs/Web/API/HTMLFormControlsCollection
/de/docs/Document_Object_Model_(DOM)/HTMLHRElement	/de/docs/Web/API/HTMLHRElement
/de/docs/Document_Object_Model_(DOM)/HTMLHeadElement	/de/docs/Web/API/HTMLHeadElement
/de/docs/Document_Object_Model_(DOM)/HTMLHeadingElement	/de/docs/Web/API/HTMLHeadingElement
/de/docs/Document_Object_Model_(DOM)/HTMLHtmlElement	/de/docs/Web/API/HTMLHtmlElement
/de/docs/Document_Object_Model_(DOM)/HTMLIFrameElement	/de/docs/Web/API/HTMLIFrameElement
/de/docs/Document_Object_Model_(DOM)/HTMLImageElement	/de/docs/Web/API/HTMLImageElement
/de/docs/Document_Object_Model_(DOM)/HTMLInputElement	/de/docs/Web/API/HTMLInputElement
/de/docs/Document_Object_Model_(DOM)/HTMLLIElement	/de/docs/Web/API/HTMLLIElement
/de/docs/Document_Object_Model_(DOM)/HTMLLabelElement	/de/docs/Web/API/HTMLLabelElement
/de/docs/Document_Object_Model_(DOM)/HTMLLegendElement	/de/docs/Web/API/HTMLLegendElement
/de/docs/Document_Object_Model_(DOM)/HTMLLinkElement	/de/docs/Web/API/HTMLLinkElement
/de/docs/Document_Object_Model_(DOM)/HTMLMediaElement	/de/docs/Web/API/HTMLMediaElement
/de/docs/Document_Object_Model_(DOM)/HTMLMetaElement	/de/docs/Web/API/HTMLMetaElement
/de/docs/Document_Object_Model_(DOM)/HTMLModElement	/de/docs/Web/API/HTMLModElement
/de/docs/Document_Object_Model_(DOM)/HTMLObjectElement	/de/docs/Web/API/HTMLObjectElement
/de/docs/Document_Object_Model_(DOM)/HTMLOptionElement	/de/docs/Web/API/HTMLOptionElement
/de/docs/Document_Object_Model_(DOM)/HTMLOptionsCollection	/de/docs/Web/API/HTMLOptionsCollection
/de/docs/Document_Object_Model_(DOM)/HTMLOutputElement	/de/docs/Web/API/HTMLOutputElement
/de/docs/Document_Object_Model_(DOM)/HTMLParagraphElement	/de/docs/Web/API/HTMLParagraphElement
/de/docs/Document_Object_Model_(DOM)/HTMLQuoteElement	/de/docs/Web/API/HTMLQuoteElement
/de/docs/Document_Object_Model_(DOM)/HTMLSelectElement	/de/docs/Web/API/HTMLSelectElement
/de/docs/Document_Object_Model_(DOM)/HTMLSourceElement	/de/docs/Web/API/HTMLSourceElement
/de/docs/Document_Object_Model_(DOM)/HTMLTableCaptionElement	/de/docs/Web/API/HTMLTableCaptionElement
/de/docs/Document_Object_Model_(DOM)/HTMLTableColElement	/de/docs/Web/API/HTMLTableColElement
/de/docs/Document_Object_Model_(DOM)/HTMLTextAreaElement	/de/docs/Web/API/HTMLTextAreaElement
/de/docs/Document_Object_Model_(DOM)/HTMLTextAreaElement1	/de/docs/Web/API/HTMLTextAreaElement
/de/docs/Document_Object_Model_(DOM)/HTMLTitleElement	/de/docs/Web/API/HTMLTitleElement
/de/docs/Document_Object_Model_(DOM)/ImageData	/de/docs/Web/API/ImageData
/de/docs/Document_Object_Model_(DOM)/Input.mozGetFileNameArray	/de/docs/Web/API/HTMLInputElement
/de/docs/Document_Object_Model_(DOM)/Input.mozSetFileNameArray	/de/docs/Web/API/HTMLInputElement
/de/docs/Document_Object_Model_(DOM)/Input.multiple	/de/docs/Web/API/HTMLInputElement/multiple
/de/docs/Document_Object_Model_(DOM)/Input.select	/de/docs/Web/API/HTMLInputElement/select
/de/docs/Document_Object_Model_(DOM)/Input.setSelectionRange	/de/docs/Web/API/HTMLInputElement/setSelectionRange
/de/docs/Document_Object_Model_(DOM)/KeyboardEvent	/de/docs/Web/API/KeyboardEvent
/de/docs/Document_Object_Model_(DOM)/Locating_DOM_elements_using_selectors	/de/docs/Web/API/Document_Object_Model/Locating_DOM_elements_using_selectors
/de/docs/Document_Object_Model_(DOM)/MediaQueryList	/de/docs/Web/API/MediaQueryList
/de/docs/Document_Object_Model_(DOM)/MediaQueryListListener	/de/docs/Web/API/MediaQueryList
/de/docs/Document_Object_Model_(DOM)/NamedNodeMap	/de/docs/Web/API/NamedNodeMap
/de/docs/Document_Object_Model_(DOM)/Node.appendChild	/de/docs/Web/API/Node/appendChild
/de/docs/Document_Object_Model_(DOM)/Node.attributes	/de/docs/Web/API/Element/attributes
/de/docs/Document_Object_Model_(DOM)/Node.baseURI	/de/docs/Web/API/Node/baseURI
/de/docs/Document_Object_Model_(DOM)/Node.childNodes	/de/docs/Web/API/Node/childNodes
/de/docs/Document_Object_Model_(DOM)/Node.cloneNode	/de/docs/Web/API/Node/cloneNode
/de/docs/Document_Object_Model_(DOM)/Node.compareDocumentPosition	/de/docs/Web/API/Node/compareDocumentPosition
/de/docs/Document_Object_Model_(DOM)/Node.contains	/de/docs/Web/API/Node/contains
/de/docs/Document_Object_Model_(DOM)/Node.firstChild	/de/docs/Web/API/Node/firstChild
/de/docs/Document_Object_Model_(DOM)/Node.hasChildNodes	/de/docs/Web/API/Node/hasChildNodes
/de/docs/Document_Object_Model_(DOM)/Node.insertBefore	/de/docs/Web/API/Node/insertBefore
/de/docs/Document_Object_Model_(DOM)/Node.isDefaultNamespace	/de/docs/Web/API/Node/isDefaultNamespace
/de/docs/Document_Object_Model_(DOM)/Node.isEqualNode	/de/docs/Web/API/Node/isEqualNode
/de/docs/Document_Object_Model_(DOM)/Node.isSameNode	/de/docs/Web/API/Node/isSameNode
/de/docs/Document_Object_Model_(DOM)/Node.isSupported	/de/docs/Web/API/Node
/de/docs/Document_Object_Model_(DOM)/Node.lastChild	/de/docs/Web/API/Node/lastChild
/de/docs/Document_Object_Model_(DOM)/Node.localName	/de/docs/Web/API/Element/localName
/de/docs/Document_Object_Model_(DOM)/Node.lookupNamespaceURI	/de/docs/Web/API/Node/lookupNamespaceURI
/de/docs/Document_Object_Model_(DOM)/Node.lookupPrefix	/de/docs/Web/API/Node/lookupPrefix
/de/docs/Document_Object_Model_(DOM)/Node.namespaceURI	/de/docs/Web/API/Element/namespaceURI
/de/docs/Document_Object_Model_(DOM)/Node.nextSibling	/de/docs/Web/API/Node/nextSibling
/de/docs/Document_Object_Model_(DOM)/Node.nodeName	/de/docs/Web/API/Node/nodeName
/de/docs/Document_Object_Model_(DOM)/Node.nodePrincipal	/de/docs/Web/API/Node
/de/docs/Document_Object_Model_(DOM)/Node.nodeType	/de/docs/Web/API/Node/nodeType
/de/docs/Document_Object_Model_(DOM)/Node.nodeValue	/de/docs/Web/API/Node/nodeValue
/de/docs/Document_Object_Model_(DOM)/Node.normalize	/de/docs/Web/API/Node/normalize
/de/docs/Document_Object_Model_(DOM)/Node.ownerDocument	/de/docs/Web/API/Node/ownerDocument
/de/docs/Document_Object_Model_(DOM)/Node.parentElement	/de/docs/Web/API/Node/parentElement
/de/docs/Document_Object_Model_(DOM)/Node.parentNode	/de/docs/Web/API/Node/parentNode
/de/docs/Document_Object_Model_(DOM)/Node.prefix	/de/docs/Web/API/Element/prefix
/de/docs/Document_Object_Model_(DOM)/Node.previousSibling	/de/docs/Web/API/Node/previousSibling
/de/docs/Document_Object_Model_(DOM)/Node.removeChild	/de/docs/Web/API/Node/removeChild
/de/docs/Document_Object_Model_(DOM)/Node.replaceChild	/de/docs/Web/API/Node/replaceChild
/de/docs/Document_Object_Model_(DOM)/Node.textContent	/de/docs/Web/API/Node/textContent
/de/docs/Document_Object_Model_(DOM)/NodeFilter	/de/docs/Web/API/Document/createNodeIterator
/de/docs/Document_Object_Model_(DOM)/NodeIterator	/de/docs/Web/API/NodeIterator
/de/docs/Document_Object_Model_(DOM)/NodeIterator.detach	/de/docs/Web/API/NodeIterator/detach
/de/docs/Document_Object_Model_(DOM)/NodeIterator.filter	/de/docs/Web/API/NodeIterator/filter
/de/docs/Document_Object_Model_(DOM)/NodeIterator.nextNode	/de/docs/Web/API/NodeIterator/nextNode
/de/docs/Document_Object_Model_(DOM)/NodeIterator.pointerBeforeReferenceNode	/de/docs/Web/API/NodeIterator/pointerBeforeReferenceNode
/de/docs/Document_Object_Model_(DOM)/NodeIterator.previousNode	/de/docs/Web/API/NodeIterator/previousNode
/de/docs/Document_Object_Model_(DOM)/NodeIterator.referenceNode	/de/docs/Web/API/NodeIterator/referenceNode
/de/docs/Document_Object_Model_(DOM)/NodeIterator.root	/de/docs/Web/API/NodeIterator/root
/de/docs/Document_Object_Model_(DOM)/NodeIterator.whatToShow	/de/docs/Web/API/NodeIterator/whatToShow
/de/docs/Document_Object_Model_(DOM)/NodeList	/de/docs/Web/API/NodeList
/de/docs/Document_Object_Model_(DOM)/Orientation_and_motion_data_explained	/de/docs/Web/API/Device_orientation_events/Orientation_and_motion_data_explained
/de/docs/Document_Object_Model_(DOM)/Plugin	/de/docs/Web/API/Plugin
/de/docs/Document_Object_Model_(DOM)/PluginArray	/de/docs/Web/API/PluginArray
/de/docs/Document_Object_Model_(DOM)/ProcessingInstruction	/de/docs/Web/API/ProcessingInstruction
/de/docs/Document_Object_Model_(DOM)/RotationRate	/de/docs/Web/API/DeviceMotionEvent/rotationRate
/de/docs/Document_Object_Model_(DOM)/RotationRate.alpha	/de/docs/Web/API/DeviceMotionEvent/rotationRate
/de/docs/Document_Object_Model_(DOM)/RotationRate.beta	/de/docs/Web/API/DeviceMotionEvent/rotationRate
/de/docs/Document_Object_Model_(DOM)/RotationRate.gamma	/de/docs/Web/API/DeviceMotionEvent/rotationRate
/de/docs/Document_Object_Model_(DOM)/SVGAElement	/de/docs/Web/API/SVGAElement
/de/docs/Document_Object_Model_(DOM)/SVGAngle	/de/docs/Web/API/SVGAngle
/de/docs/Document_Object_Model_(DOM)/SVGAnimateColorElement	/de/docs/Web/API/SVGAnimateColorElement
/de/docs/Document_Object_Model_(DOM)/SVGAnimateElement	/de/docs/Web/API/SVGAnimateElement
/de/docs/Document_Object_Model_(DOM)/SVGAnimateMotionElement	/de/docs/Web/API/SVGAnimateMotionElement
/de/docs/Document_Object_Model_(DOM)/SVGAnimateTransformElement	/de/docs/Web/API/SVGAnimateTransformElement
/de/docs/Document_Object_Model_(DOM)/SVGAnimatedAngle	/de/docs/Web/API/SVGAnimatedAngle
/de/docs/Document_Object_Model_(DOM)/SVGAnimatedBoolean	/de/docs/Web/API/SVGAnimatedBoolean
/de/docs/Document_Object_Model_(DOM)/SVGAnimatedEnumeration	/de/docs/Web/API/SVGAnimatedEnumeration
/de/docs/Document_Object_Model_(DOM)/SVGAnimatedInteger	/de/docs/Web/API/SVGAnimatedInteger
/de/docs/Document_Object_Model_(DOM)/SVGAnimatedLength	/de/docs/Web/API/SVGAnimatedLength
/de/docs/Document_Object_Model_(DOM)/SVGAnimatedLengthList	/de/docs/Web/API/SVGAnimatedLengthList
/de/docs/Document_Object_Model_(DOM)/SVGAnimatedNumber	/de/docs/Web/API/SVGAnimatedNumber
/de/docs/Document_Object_Model_(DOM)/SVGAnimatedNumberList	/de/docs/Web/API/SVGAnimatedNumberList
/de/docs/Document_Object_Model_(DOM)/SVGAnimatedPoints	/de/docs/Web/API/SVGPolygonElement
/de/docs/Document_Object_Model_(DOM)/SVGAnimatedPreserveAspectRatio	/de/docs/Web/API/SVGAnimatedPreserveAspectRatio
/de/docs/Document_Object_Model_(DOM)/SVGAnimatedRect	/de/docs/Web/API/SVGAnimatedRect
/de/docs/Document_Object_Model_(DOM)/SVGAnimatedString	/de/docs/Web/API/SVGAnimatedString
/de/docs/Document_Object_Model_(DOM)/SVGAnimatedTransformList	/de/docs/Web/API/SVGAnimatedTransformList
/de/docs/Document_Object_Model_(DOM)/SVGAnimationElement	/de/docs/Web/API/SVGAnimationElement
/de/docs/Document_Object_Model_(DOM)/SVGCircleElement	/de/docs/Web/API/SVGCircleElement
/de/docs/Document_Object_Model_(DOM)/SVGClipPathElement	/de/docs/Web/API/SVGClipPathElement
/de/docs/Document_Object_Model_(DOM)/SVGCursorElement	/de/docs/Web/API/SVGCursorElement
/de/docs/Document_Object_Model_(DOM)/SVGDefsElement	/de/docs/Web/API/SVGDefsElement
/de/docs/Document_Object_Model_(DOM)/SVGDescElement	/de/docs/Web/API/SVGDescElement
/de/docs/Document_Object_Model_(DOM)/SVGElement	/de/docs/Web/API/SVGElement
/de/docs/Document_Object_Model_(DOM)/SVGEllipseElement	/de/docs/Web/API/SVGEllipseElement
/de/docs/Document_Object_Model_(DOM)/SVGFontElement	/de/docs/Web/API/SVGFontElement
/de/docs/Document_Object_Model_(DOM)/SVGFontFaceElement	/de/docs/Web/API/SVGFontFaceElement
/de/docs/Document_Object_Model_(DOM)/SVGFontFaceFormatElement	/de/docs/Web/API/SVGFontFaceFormatElement
/de/docs/Document_Object_Model_(DOM)/SVGFontFaceNameElement	/de/docs/Web/API/SVGFontFaceNameElement
/de/docs/Document_Object_Model_(DOM)/SVGFontFaceSrcElement	/de/docs/Web/API/SVGFontFaceSrcElement
/de/docs/Document_Object_Model_(DOM)/SVGFontFaceUriElement	/de/docs/Web/API/SVGFontFaceUriElement
/de/docs/Document_Object_Model_(DOM)/SVGForeignObjectElement	/de/docs/Web/API/SVGForeignObjectElement
/de/docs/Document_Object_Model_(DOM)/SVGGElement	/de/docs/Web/API/SVGGElement
/de/docs/Document_Object_Model_(DOM)/SVGGlyphElement	/de/docs/Web/API/SVGGlyphElement
/de/docs/Document_Object_Model_(DOM)/SVGGradientElement	/de/docs/Web/API/SVGGradientElement
/de/docs/Document_Object_Model_(DOM)/SVGHKernElement	/de/docs/Web/API/SVGHKernElement
/de/docs/Document_Object_Model_(DOM)/SVGImageElement	/de/docs/Web/API/SVGImageElement
/de/docs/Document_Object_Model_(DOM)/SVGLength	/de/docs/Web/API/SVGLength
/de/docs/Document_Object_Model_(DOM)/SVGLengthList	/de/docs/Web/API/SVGLengthList
/de/docs/Document_Object_Model_(DOM)/SVGLineElement	/de/docs/Web/API/SVGLineElement
/de/docs/Document_Object_Model_(DOM)/SVGLinearGradientElement	/de/docs/Web/API/SVGLinearGradientElement
/de/docs/Document_Object_Model_(DOM)/SVGMPathElement	/de/docs/Web/API/SVGMPathElement
/de/docs/Document_Object_Model_(DOM)/SVGMaskElement	/de/docs/Web/API/SVGMaskElement
/de/docs/Document_Object_Model_(DOM)/SVGMatrix	/de/docs/Web/API/DOMMatrix
/de/docs/Document_Object_Model_(DOM)/SVGMissingGlyphElement	/de/docs/Web/API/SVGMissingGlyphElement
/de/docs/Document_Object_Model_(DOM)/SVGNumber	/de/docs/Web/API/SVGNumber
/de/docs/Document_Object_Model_(DOM)/SVGNumberList	/de/docs/Web/API/SVGNumberList
/de/docs/Document_Object_Model_(DOM)/SVGPathElement	/de/docs/Web/API/SVGPathElement
/de/docs/Document_Object_Model_(DOM)/SVGPatternElement	/de/docs/Web/API/SVGPatternElement
/de/docs/Document_Object_Model_(DOM)/SVGPolygonElement	/de/docs/Web/API/SVGPolygonElement
/de/docs/Document_Object_Model_(DOM)/SVGPolylineElement	/de/docs/Web/API/SVGPolylineElement
/de/docs/Document_Object_Model_(DOM)/SVGPreserveAspectRatio	/de/docs/Web/API/SVGPreserveAspectRatio
/de/docs/Document_Object_Model_(DOM)/SVGRadialGradientElement	/de/docs/Web/API/SVGRadialGradientElement
/de/docs/Document_Object_Model_(DOM)/SVGRect	/de/docs/Web/API/SVGRect
/de/docs/Document_Object_Model_(DOM)/SVGRectElement	/de/docs/Web/API/SVGRectElement
/de/docs/Document_Object_Model_(DOM)/SVGSVGElement	/de/docs/Web/API/SVGSVGElement
/de/docs/Document_Object_Model_(DOM)/SVGScriptElement	/de/docs/Web/API/SVGScriptElement
/de/docs/Document_Object_Model_(DOM)/SVGSetElement	/de/docs/Web/API/SVGSetElement
/de/docs/Document_Object_Model_(DOM)/SVGStopElement	/de/docs/Web/API/SVGStopElement
/de/docs/Document_Object_Model_(DOM)/SVGStringList	/de/docs/Web/API/SVGStringList
/de/docs/Document_Object_Model_(DOM)/SVGStylable	/de/docs/Web/API/SVGElement
/de/docs/Document_Object_Model_(DOM)/SVGStyleElement	/de/docs/Web/API/SVGStyleElement
/de/docs/Document_Object_Model_(DOM)/SVGSwitchElement	/de/docs/Web/API/SVGSwitchElement
/de/docs/Document_Object_Model_(DOM)/SVGSymbolElement	/de/docs/Web/API/SVGSymbolElement
/de/docs/Document_Object_Model_(DOM)/SVGTRefElement	/de/docs/Web/API/SVGTRefElement
/de/docs/Document_Object_Model_(DOM)/SVGTSpanElement	/de/docs/Web/API/SVGTSpanElement
/de/docs/Document_Object_Model_(DOM)/SVGTextElement	/de/docs/Web/API/SVGTextElement
/de/docs/Document_Object_Model_(DOM)/SVGTextPositioningElement	/de/docs/Web/API/SVGTextPositioningElement
/de/docs/Document_Object_Model_(DOM)/SVGTitleElement	/de/docs/Web/API/SVGTitleElement
/de/docs/Document_Object_Model_(DOM)/SVGTransform	/de/docs/Web/API/SVGTransform
/de/docs/Document_Object_Model_(DOM)/SVGTransformList	/de/docs/Web/API/SVGTransformList
/de/docs/Document_Object_Model_(DOM)/SVGUseElement	/de/docs/Web/API/SVGUseElement
/de/docs/Document_Object_Model_(DOM)/SVGVKernElement	/de/docs/Web/API/SVGVKernElement
/de/docs/Document_Object_Model_(DOM)/SVGViewElement	/de/docs/Web/API/SVGViewElement
/de/docs/Document_Object_Model_(DOM)/SharedWorker	/de/docs/Web/API/SharedWorker
/de/docs/Document_Object_Model_(DOM)/StorageEvent	/de/docs/Web/API/StorageEvent
/de/docs/Document_Object_Model_(DOM)/StyleSheet/disabled	/de/docs/Web/API/StyleSheet/disabled
/de/docs/Document_Object_Model_(DOM)/StyleSheet/href	/de/docs/Web/API/StyleSheet/href
/de/docs/Document_Object_Model_(DOM)/StyleSheet/media	/de/docs/Web/API/StyleSheet/media
/de/docs/Document_Object_Model_(DOM)/StyleSheet/ownerNode	/de/docs/Web/API/StyleSheet/ownerNode
/de/docs/Document_Object_Model_(DOM)/StyleSheet/parentStyleSheet	/de/docs/Web/API/StyleSheet/parentStyleSheet
/de/docs/Document_Object_Model_(DOM)/StyleSheet/title	/de/docs/Web/API/StyleSheet/title
